,p_val,avg_log2FC,pct_1,pct_2,p_val_adj,clusterName,gene
419,0,0.608446193,0.858,0.508,0,MZ,Solyc02g068130
420,0,0.608178104,0.737,0.294,0,MZ,Solyc02g089280
421,0,0.607449201,0.772,0.3,0,MZ,Solyc10g006290
422,0,0.607200241,0.576,0.111,0,MZ,Solyc06g083540
423,0,0.604101368,0.64,0.159,0,MZ,Solyc04g058090
424,0,0.603816025,0.882,0.521,0,MZ,Solyc09g010500
425,0,0.603741855,0.849,0.469,0,MZ,Solyc04g005680
426,0,0.603167746,0.808,0.393,0,MZ,Solyc06g007200
427,0,0.602094147,0.767,0.334,0,MZ,Solyc09g073000
428,0,0.600633215,0.912,0.584,0,MZ,Solyc11g028100
429,0,0.599042435,0.602,0.16,0,MZ,Solyc02g069490
430,0,0.596407442,0.983,0.836,0,MZ,Solyc06g005060
431,0,0.59538791,0.638,0.141,0,MZ,Solyc06g069770
432,0,0.594769728,0.748,0.296,0,MZ,Solyc09g075200
433,0,0.592977159,0.753,0.329,0,MZ,Solyc10g086040
434,0,0.592931261,0.651,0.208,0,MZ,Solyc02g092830
435,0,0.591508294,0.347,0.046,0,MZ,Solyc05g007450
436,0,0.590368808,0.675,0.212,0,MZ,Solyc09g092090
437,0,0.58547897,0.758,0.323,0,MZ,Solyc06g007710
438,0,0.584022284,0.87,0.513,0,MZ,Solyc05g047690
439,5.8501134340057e-117,0.582809347,0.3,0.136,1.26959161744792e-112,MZ,Solyc02g084240
440,0,0.580375565,0.494,0.078,0,MZ,Solyc01g111420
441,4.68857792061211e-209,0.576532657,0.709,0.397,1.01751518033124e-204,MZ,Solyc10g085020
442,0,0.575784727,0.83,0.441,0,MZ,Solyc06g072280
443,0,0.575284638,0.331,0.072,0,MZ,Solyc06g084430
444,0,0.575111736,0.564,0.104,0,MZ,Solyc02g079415
445,0,0.572852654,0.674,0.202,0,MZ,Solyc04g082720
446,0,0.57256841,0.56,0.089,0,MZ,Solyc01g111590
447,0,0.57098471,0.607,0.16,0,MZ,Solyc05g053430
448,0,0.570523075,0.774,0.352,0,MZ,Solyc08g067950
449,0,0.570146227,0.793,0.382,0,MZ,Solyc04g008800
450,0,0.569573463,0.315,0.05,0,MZ,Solyc01g087500
451,0,0.56420227,0.792,0.377,0,MZ,Solyc12g056780
452,0,0.562831153,0.782,0.367,0,MZ,Solyc05g053730
453,0,0.56250498,0.752,0.288,0,MZ,Solyc11g069790
454,0,0.562139342,0.692,0.212,0,MZ,Solyc11g066630
455,4.13611949540804e-298,0.56083399,0.826,0.454,8.97620652893452e-294,MZ,Solyc06g005750
456,0,0.560525746,0.803,0.399,0,MZ,Solyc05g056510
457,0,0.560281486,0.824,0.438,0,MZ,Solyc01g009850
458,0,0.559082028,0.716,0.253,0,MZ,Solyc02g093340
459,0,0.558370809,0.815,0.429,0,MZ,Solyc01g103510
460,0,0.554123638,0.766,0.324,0,MZ,Solyc06g065520
461,0,0.553546143,0.766,0.328,0,MZ,Solyc01g090750
462,0,0.553438454,0.712,0.288,0,MZ,Solyc06g074720
463,0,0.552233306,0.791,0.35,0,MZ,Solyc01g090760
464,0,0.551207516,0.673,0.2,0,MZ,Solyc08g081580
465,0,0.549509032,0.658,0.189,0,MZ,Solyc10g085560
466,0,0.549272875,0.609,0.158,0,MZ,Solyc07g043490
467,0,0.548475226,0.721,0.262,0,MZ,Solyc02g069950
468,0,0.545408726,0.562,0.095,0,MZ,Solyc01g107330
469,0,0.543998519,0.552,0.096,0,MZ,Solyc08g081150
470,0,0.543432641,0.865,0.501,0,MZ,Solyc01g104700
471,0,0.541611132,0.63,0.183,0,MZ,Solyc03g096960
472,0,0.536329815,0.682,0.21,0,MZ,Solyc11g039830
473,0,0.53613983,0.892,0.567,0,MZ,Solyc04g014390
474,0,0.536087808,0.326,0.036,0,MZ,Solyc04g012060
475,0,0.535850636,0.613,0.155,0,MZ,Solyc09g075030
476,0,0.535385375,0.608,0.181,0,MZ,Solyc11g020810
477,0,0.533965409,0.665,0.232,0,MZ,Solyc03g006310
478,0,0.532659183,0.664,0.222,0,MZ,Solyc06g082793
479,0,0.532635767,0.729,0.295,0,MZ,Solyc06g082360
480,0,0.532433971,0.905,0.608,0,MZ,Solyc09g008230
481,0,0.531193157,0.753,0.328,0,MZ,Solyc09g008470
482,0,0.529379218,0.696,0.245,0,MZ,Solyc09g059310
483,0,0.527697273,0.677,0.21,0,MZ,Solyc03g117060
484,0,0.525647666,0.656,0.194,0,MZ,Solyc11g065670
485,0,0.523579068,0.694,0.237,0,MZ,Solyc06g073330
486,0,0.523538762,0.608,0.167,0,MZ,Solyc11g008710
487,0,0.52267015,0.652,0.211,0,MZ,Solyc10g079430
488,0,0.522449567,0.479,0.07,0,MZ,Solyc01g006170
489,0,0.522055166,0.819,0.446,0,MZ,Solyc02g068770
490,0,0.52171985,0.715,0.271,0,MZ,Solyc10g008190
491,2.47407411887262e-306,0.521631449,0.898,0.609,5.36923565277736e-302,MZ,Solyc11g009090
492,0,0.520681216,0.488,0.089,0,MZ,Solyc02g082180
493,1.38862047620106e-260,0.520031071,0.887,0.594,3.01358415745154e-256,MZ,Solyc09g011760
494,0,0.519661193,0.847,0.477,0,MZ,Solyc01g088370
495,0,0.519410113,0.434,0.075,0,MZ,Solyc01g110130
496,0,0.518041664,0.642,0.223,0,MZ,Solyc01g106260
497,0,0.517273725,0.769,0.345,0,MZ,Solyc02g089070
498,0,0.517009962,0.739,0.3,0,MZ,Solyc03g117940
499,0,0.515073917,0.673,0.195,0,MZ,Solyc12g009250
500,0,0.513441703,0.662,0.208,0,MZ,Solyc05g052690
501,0,0.512950222,0.375,0.051,0,MZ,Solyc03g025160
502,0,0.512155704,0.366,0.05,0,MZ,Solyc02g069680
503,0,0.511431164,0.56,0.1,0,MZ,Solyc06g068400
504,0,0.511305997,0.623,0.201,0,MZ,Solyc12g009930
505,0,0.509899027,0.664,0.24,0,MZ,Solyc08g065470
506,0,0.509598206,0.89,0.568,0,MZ,Solyc10g078150
507,0,0.509007588,0.834,0.45,0,MZ,Solyc11g017070
508,0,0.505956862,0.753,0.324,0,MZ,Solyc06g064810
509,0,0.505636205,0.542,0.096,0,MZ,Solyc06g068710
510,0,0.505621767,0.577,0.16,0,MZ,Solyc02g088790
511,0,0.503658647,0.841,0.467,0,MZ,Solyc03g095840
512,0,0.503452827,0.489,0.093,0,MZ,Solyc01g104230
513,0,0.502321397,0.539,0.099,0,MZ,Solyc10g086150
514,0,0.499689157,0.583,0.135,0,MZ,Solyc04g081470
515,0,0.499588314,0.668,0.227,0,MZ,Solyc11g010180
516,0,0.49826497,0.583,0.141,0,MZ,Solyc04g050480
517,0,0.498151524,0.649,0.217,0,MZ,Solyc01g111670
518,0,0.49798827,0.654,0.206,0,MZ,Solyc05g012270
519,0,0.497425567,0.651,0.206,0,MZ,Solyc06g084500
520,5.96853082441842e-223,0.496727273,0.924,0.663,1.29529055951529e-218,MZ,Solyc03g058920
521,0,0.493517997,0.607,0.173,0,MZ,Solyc12g042700
522,0,0.491051701,0.727,0.313,0,MZ,Solyc08g067090
523,0,0.49056161,0.606,0.163,0,MZ,Solyc01g098380
524,0,0.489842675,0.413,0.087,0,MZ,Solyc08g083240
525,0,0.489642111,0.805,0.406,0,MZ,Solyc09g010460
526,0,0.487105049,0.535,0.129,0,MZ,Solyc04g050790
527,0,0.486942769,0.486,0.08,0,MZ,Solyc12g100330
528,6.17449275482144e-213,0.484817567,0.939,0.701,1.33998841765135e-208,MZ,Solyc06g073190
529,0,0.483832201,0.806,0.385,0,MZ,Solyc07g007500
530,0,0.482238792,0.717,0.267,0,MZ,Solyc06g075010
531,0,0.481930327,0.703,0.198,0,MZ,Solyc06g072700
532,0,0.481533302,0.846,0.502,0,MZ,Solyc06g073280
533,0,0.478913359,0.621,0.17,0,MZ,Solyc03g114370
534,0,0.47889985,0.63,0.204,0,MZ,Solyc01g005810
535,0,0.477353394,0.611,0.156,0,MZ,Solyc08g076200
536,0,0.477053105,0.624,0.168,0,MZ,Solyc03g120880
537,0,0.476951923,0.659,0.235,0,MZ,Solyc04g150159
538,0,0.475721566,0.816,0.423,0,MZ,Solyc07g005810
539,0,0.474261877,0.773,0.366,0,MZ,Solyc07g053690
540,0,0.473331552,0.749,0.32,0,MZ,Solyc01g109850
541,0,0.471459501,0.62,0.212,0,MZ,Solyc02g077730
542,0,0.47041821,0.64,0.192,0,MZ,Solyc01g079680
543,0,0.46831685,0.356,0.068,0,MZ,Solyc12g099370
544,0,0.465395713,0.758,0.352,0,MZ,Solyc10g005590
545,0,0.464976853,0.456,0.099,0,MZ,Solyc05g051210
546,0,0.464879572,0.551,0.095,0,MZ,Solyc12g017630
547,0,0.46484478,0.865,0.513,0,MZ,Solyc10g079880
548,4.53135812597875e-218,0.464629254,0.913,0.662,9.83395340499908e-214,MZ,Solyc03g082600
549,0,0.463425842,0.627,0.2,0,MZ,Solyc05g032880
550,0,0.463396648,0.692,0.284,0,MZ,Solyc01g081150
551,0,0.462686633,0.637,0.205,0,MZ,Solyc01g106220
552,0,0.462543011,0.61,0.174,0,MZ,Solyc01g008340
553,4.75201158535649e-290,0.46233277,0.446,0.164,1.03128155425406e-285,MZ,Solyc07g053430
554,0,0.462137265,0.563,0.18,0,MZ,Solyc02g063060
555,0,0.461333254,0.582,0.163,0,MZ,Solyc07g063160
556,0,0.461299547,0.556,0.118,0,MZ,Solyc11g018560
557,0,0.460210082,0.53,0.082,0,MZ,Solyc10g084610
558,0,0.459941737,0.387,0.074,0,MZ,Solyc03g110980
559,0,0.457106486,0.717,0.336,0,MZ,Solyc03g033600
560,0,0.45634443,0.639,0.202,0,MZ,Solyc08g005020
561,0,0.455887549,0.402,0.063,0,MZ,Solyc01g091340
562,0,0.45524697,0.703,0.319,0,MZ,Solyc01g080640
563,0,0.454559803,0.723,0.322,0,MZ,Solyc09g091500
564,0,0.451615297,0.541,0.117,0,MZ,Solyc07g041020
565,0,0.45156332,0.643,0.215,0,MZ,Solyc12g088290
566,0,0.451442791,0.549,0.12,0,MZ,Solyc02g084020
567,3.17897017925519e-252,0.449813565,0.797,0.42,6.89900108301962e-248,MZ,Solyc02g085050
568,1.69131359612446e-259,0.448930249,0.962,0.765,3.6704887663093e-255,MZ,Solyc04g081880
569,2.26283044762368e-289,0.448400596,0.849,0.509,4.9107946374329e-285,MZ,Solyc06g065980
570,0,0.445967726,0.728,0.352,0,MZ,Solyc05g015630
571,0,0.445291415,0.54,0.13,0,MZ,Solyc10g084630
572,0,0.444296032,0.808,0.397,0,MZ,Solyc10g080710
573,0,0.443365813,0.74,0.315,0,MZ,Solyc06g083300
574,0,0.441962157,0.554,0.126,0,MZ,Solyc08g005970
575,0,0.439030997,0.794,0.406,0,MZ,Solyc01g110450
576,0,0.438949253,0.468,0.083,0,MZ,Solyc03g123670
577,0,0.437135008,0.563,0.136,0,MZ,Solyc07g039200
578,0,0.436698798,0.751,0.348,0,MZ,Solyc11g071320
579,0,0.435907965,0.699,0.271,0,MZ,Solyc02g085790
580,0,0.434210375,0.771,0.367,0,MZ,Solyc09g090520
581,4.41381499756355e-243,0.433112229,0.841,0.523,9.57886130771241e-239,MZ,Solyc11g066070
582,0,0.429773807,0.8,0.408,0,MZ,Solyc03g005050
583,7.01874472417332e-263,0.429330111,0.863,0.546,1.52320798004009e-258,MZ,Solyc06g066100
584,1.34820848964811e-260,0.428299952,0.861,0.526,2.92588206423433e-256,MZ,Solyc01g097300
585,0,0.425852143,0.513,0.108,0,MZ,Solyc06g008700
586,0,0.425512011,0.682,0.258,0,MZ,Solyc06g054590
587,0,0.425111756,0.642,0.235,0,MZ,Solyc04g017680
588,0,0.424896987,0.641,0.224,0,MZ,Solyc02g081310
589,1.33582939601701e-283,0.424894857,0.859,0.532,2.89901695523611e-279,MZ,Solyc09g009640
590,0,0.423093473,0.679,0.265,0,MZ,Solyc12g088730
591,0,0.422901143,0.663,0.243,0,MZ,Solyc06g062840
592,0,0.422541005,0.426,0.07,0,MZ,Solyc07g005020
593,0,0.422448067,0.735,0.328,0,MZ,Solyc01g096700
594,0,0.422102409,0.588,0.183,0,MZ,Solyc06g076620
595,0,0.421576721,0.517,0.107,0,MZ,Solyc08g078720
596,1.03354954539064e-217,0.421029097,0.899,0.576,2.24300922340676e-213,MZ,Solyc01g008110
597,0,0.420747241,0.693,0.259,0,MZ,Solyc02g088760
598,0,0.419192053,0.585,0.17,0,MZ,Solyc06g053330
599,1.1299127924278e-249,0.419100979,0.812,0.454,2.45213674212682e-245,MZ,Solyc10g078740
600,0,0.417869622,0.605,0.242,0,MZ,Solyc01g080410
601,0,0.415819242,0.733,0.326,0,MZ,Solyc03g095220
602,0,0.415812061,0.52,0.104,0,MZ,Solyc11g068480
603,0,0.414713468,0.618,0.192,0,MZ,Solyc03g121580
604,0,0.41445162,0.648,0.224,0,MZ,Solyc01g112020
605,0,0.413554811,0.629,0.192,0,MZ,Solyc09g009650
606,0,0.412829558,0.321,0.066,0,MZ,Solyc04g082380
607,0,0.412246466,0.729,0.329,0,MZ,Solyc08g075410
608,0,0.412143505,0.563,0.168,0,MZ,Solyc12g013990
609,0,0.41145354,0.739,0.306,0,MZ,Solyc07g064970
610,0,0.411101372,0.47,0.085,0,MZ,Solyc11g030600
611,0,0.411096905,0.649,0.233,0,MZ,Solyc02g079130
612,0,0.41109011,0.781,0.391,0,MZ,Solyc11g005170
613,0,0.410293384,0.381,0.079,0,MZ,Solyc11g008670
614,0,0.409784432,0.709,0.33,0,MZ,Solyc02g092130
615,0,0.409612443,0.662,0.227,0,MZ,Solyc10g007180
616,0,0.408722256,0.628,0.199,0,MZ,Solyc05g053220
617,0,0.408068164,0.633,0.231,0,MZ,Solyc01g096760
618,0,0.406805306,0.523,0.136,0,MZ,Solyc11g020870
619,3.4500172263175e-261,0.405066654,0.839,0.501,7.48722738455423e-257,MZ,Solyc08g069080
620,0,0.404283169,0.542,0.132,0,MZ,Solyc11g044750
621,0,0.402590474,0.732,0.333,0,MZ,Solyc06g035940
622,0,0.402110517,0.512,0.114,0,MZ,Solyc01g107410
623,0,0.401032665,0.573,0.157,0,MZ,Solyc07g053670
624,0,0.400761032,0.502,0.095,0,MZ,Solyc10g083110
625,0,0.400720374,0.543,0.155,0,MZ,Solyc07g039380
626,1.99923656207856e-112,0.400088835,0.716,0.451,4.33874318702289e-108,MZ,Solyc11g071640
627,0,4.024135337,0.752,0.216,0,Phloem_Procamb,Solyc04g008470
628,0,3.815066725,0.656,0.112,0,Phloem_Procamb,Solyc04g080940
629,0,3.380372875,0.726,0.153,0,Phloem_Procamb,Solyc11g066950
630,0,3.219037064,0.75,0.17,0,Phloem_Procamb,Solyc04g074740
631,0,3.194620643,0.79,0.168,0,Phloem_Procamb,Solyc01g094690
632,0,3.084774004,0.45,0.045,0,Phloem_Procamb,Solyc01g005320
633,0,2.879291336,0.548,0.059,0,Phloem_Procamb,Solyc11g013310
634,0,2.835118939,0.724,0.266,0,Phloem_Procamb,Solyc06g064940
635,0,2.566409231,0.618,0.197,0,Phloem_Procamb,Solyc01g105010
636,0,2.328777009,0.561,0.043,0,Phloem_Procamb,Solyc03g120970
637,0,2.295152105,0.497,0.04,0,Phloem_Procamb,Solyc07g006320
638,0,2.283832231,0.68,0.208,0,Phloem_Procamb,Solyc07g052980
639,0,2.201219558,0.578,0.134,0,Phloem_Procamb,Solyc05g054480
640,0,2.193886809,0.459,0.104,0,Phloem_Procamb,Solyc04g071890
641,3.49180088695081e-16,2.169662233,0.327,0.28,7.57790628486065e-12,Phloem_Procamb,Solyc06g076140
642,0,2.118143789,0.926,0.882,0,Phloem_Procamb,Solyc11g012325
643,0,2.097487804,0.645,0.348,0,Phloem_Procamb,Solyc04g077780
644,1.82640088933577e-271,2.02281029,0.645,0.43,3.96365521003649e-267,Phloem_Procamb,Solyc01g096450
645,0,2.000124342,0.792,0.444,0,Phloem_Procamb,Solyc01g102290
646,0,1.985087212,0.56,0.262,0,Phloem_Procamb,Solyc10g078530
647,0,1.942546658,0.722,0.357,0,Phloem_Procamb,Solyc06g035920
648,0,1.916011412,0.394,0.019,0,Phloem_Procamb,Solyc11g066970
649,0,1.89965273,0.58,0.274,0,Phloem_Procamb,Solyc03g123630
650,0,1.875549854,0.392,0.036,0,Phloem_Procamb,Solyc08g074683
651,0,1.825059148,0.769,0.408,0,Phloem_Procamb,Solyc02g030170
652,9.7900243454795e-204,1.779667665,0.466,0.221,2.12463108345596e-199,Phloem_Procamb,Solyc01g150176
653,1.35082792847972e-299,1.745182885,0.368,0.111,2.93156677038669e-295,Phloem_Procamb,Solyc02g091700
654,0,1.684840706,0.386,0.026,0,Phloem_Procamb,Solyc10g039290
655,0,1.680011948,0.698,0.397,0,Phloem_Procamb,Solyc11g051160
656,8.22329326365313e-258,1.668277007,0.853,0.658,1.784619104078e-253,Phloem_Procamb,Solyc07g052510
657,0,1.655548209,0.453,0.106,0,Phloem_Procamb,Solyc09g092520
658,0,1.612778602,0.534,0.237,0,Phloem_Procamb,Solyc01g005590
659,0,1.60658677,0.475,0.058,0,Phloem_Procamb,Solyc12g150113
660,0,1.601217198,0.599,0.272,0,Phloem_Procamb,Solyc10g005060
661,4.45514786373274e-89,1.58802706,0.688,0.629,9.6685618938728e-85,Phloem_Procamb,Solyc09g075890
662,1.6669071522134e-174,1.577263361,0.49,0.306,3.61752190173353e-170,Phloem_Procamb,Solyc02g087870
663,0,1.568913361,0.507,0.173,0,Phloem_Procamb,Solyc04g007870
664,0,1.546542373,0.409,0.026,0,Phloem_Procamb,Solyc07g056160
665,2.64281455759009e-139,1.544831383,0.468,0.281,5.73543615288201e-135,Phloem_Procamb,Solyc02g085730
666,0,1.501881966,0.437,0.038,0,Phloem_Procamb,Solyc11g013330
667,2.903307051718e-154,1.498070481,0.598,0.464,6.3007569636384e-150,Phloem_Procamb,Solyc10g011740
668,1.05058428570291e-245,1.476281315,0.383,0.138,2.27997801683245e-241,Phloem_Procamb,Solyc01g105410
669,0,1.470053094,0.667,0.295,0,Phloem_Procamb,Solyc01g102310
670,2.24093143676855e-143,1.46405056,0.74,0.648,4.8632694040751e-139,Phloem_Procamb,Solyc09g007920
671,3.59295491455486e-280,1.453271856,0.776,0.666,7.79743075556695e-276,Phloem_Procamb,Solyc01g091530
672,0,1.445957328,0.908,0.866,0,Phloem_Procamb,Solyc09g010440
673,2.83920656339934e-105,1.426755607,0.871,0.839,6.16164608388925e-101,Phloem_Procamb,Solyc09g075210
674,0,1.370732636,0.42,0.138,0,Phloem_Procamb,Solyc03g121060
675,0,1.362704247,0.38,0.03,0,Phloem_Procamb,Solyc08g014280
676,1.06697549626773e-234,1.340888147,0.444,0.204,2.31555022200023e-230,Phloem_Procamb,Solyc03g117560
677,1.48587506927417e-41,1.339615395,0.412,0.322,3.22464607533881e-37,Phloem_Procamb,Solyc08g076880
678,2.13399056039043e-228,1.310906008,0.315,0.101,4.63118631415931e-224,Phloem_Procamb,Solyc03g093080
679,1.06005551715998e-17,1.299882777,0.51,0.517,2.30053248334058e-13,Phloem_Procamb,Solyc01g099370
680,0,1.293059488,0.334,0.078,0,Phloem_Procamb,Solyc05g005010
681,5.62144531028605e-285,1.268037523,0.36,0.106,1.21996606123828e-280,Phloem_Procamb,Solyc01g109895
682,5.195247399162e-261,1.262182432,0.719,0.461,1.12747259056614e-256,Phloem_Procamb,Solyc03g025850
683,1.25706141703942e-235,1.257446858,0.657,0.459,2.72807468725896e-231,Phloem_Procamb,Solyc07g041970
684,0,1.252104101,0.766,0.378,0,Phloem_Procamb,Solyc01g150152
685,4.93718104384791e-303,1.239314112,0.414,0.146,1.07146703013587e-298,Phloem_Procamb,Solyc06g083070
686,2.88966561788532e-229,1.238370054,0.589,0.332,6.27115232393471e-225,Phloem_Procamb,Solyc02g080200
687,7.35587585745821e-50,1.23636466,0.602,0.584,1.59637217858558e-45,Phloem_Procamb,Solyc01g094370
688,0,1.232433156,0.373,0.046,0,Phloem_Procamb,Solyc04g072940
689,5.94043691705446e-108,1.227015233,0.417,0.257,1.28919361973916e-103,Phloem_Procamb,Solyc02g077080
690,4.01086969659485e-116,1.222453063,0.657,0.527,8.70438941555013e-112,Phloem_Procamb,Solyc07g042170
691,0,1.221926075,0.446,0.158,0,Phloem_Procamb,Solyc02g070540
692,8.84062595686699e-167,1.19827705,0.403,0.204,1.91859264515927e-162,Phloem_Procamb,Solyc01g099780
693,0,1.190388507,0.302,0.034,0,Phloem_Procamb,Solyc01g096220
694,2.59519394246401e-48,1.185521462,0.362,0.262,5.63208989393539e-44,Phloem_Procamb,Solyc03g121090
695,2.45515926137303e-167,1.181037264,0.595,0.41,5.32818662903174e-163,Phloem_Procamb,Solyc11g068830
696,2.505306867928e-166,1.163784449,0.355,0.161,5.43701696477734e-162,Phloem_Procamb,Solyc09g011750
697,4.01482104190062e-263,1.161524866,0.852,0.815,8.71296462513272e-259,Phloem_Procamb,Solyc11g005330
698,2.87245613262047e-264,1.159479161,0.967,0.974,6.23380429901294e-260,Phloem_Procamb,Solyc12g008590
699,4.53726936053977e-141,1.156712829,0.689,0.566,9.8467819662434e-137,Phloem_Procamb,Solyc02g083880
700,1.04557827247138e-150,1.153495101,0.422,0.227,2.2691139669174e-146,Phloem_Procamb,Solyc09g090040
701,1.38555312936516e-221,1.142419112,0.514,0.263,3.00692740134827e-217,Phloem_Procamb,Solyc01g081540
702,4.17201696528012e-296,1.125733921,0.836,0.774,9.05411121805091e-292,Phloem_Procamb,Solyc09g098300
703,8.95108930812282e-273,1.107749523,0.41,0.156,1.94256540164881e-268,Phloem_Procamb,Solyc11g044470
704,6.3328681789418e-173,1.101751344,0.619,0.458,1.37435905219395e-168,Phloem_Procamb,Solyc07g005330
705,2.32279136251811e-74,1.098032939,0.301,0.177,5.04092181493681e-70,Phloem_Procamb,Solyc03g007240
706,2.20075394360101e-221,1.094679334,0.701,0.575,4.77607620840292e-217,Phloem_Procamb,Solyc09g076050
707,7.08808423149262e-97,1.078628396,0.673,0.601,1.53825603991853e-92,Phloem_Procamb,Solyc09g083280
708,3.50288913055105e-71,1.075574313,0.441,0.333,7.60196999112188e-67,Phloem_Procamb,Solyc10g080500
709,1.82685671587647e-231,1.075524292,0.356,0.126,3.96464444479511e-227,Phloem_Procamb,Solyc11g012320
710,1.20995844554889e-199,1.070798785,0.388,0.173,2.6258518185302e-195,Phloem_Procamb,Solyc04g064760
711,5.19007332023733e-257,1.061434537,0.435,0.178,1.12634971195791e-252,Phloem_Procamb,Solyc03g113390
712,1.91918826842377e-176,1.058211059,0.453,0.252,4.16502238013327e-172,Phloem_Procamb,Solyc02g094390
713,5.26633372618271e-177,1.056930005,0.715,0.648,1.14289974525617e-172,Phloem_Procamb,Solyc12g098820
714,5.51519884674893e-166,1.056709774,0.367,0.165,1.19690845372145e-161,Phloem_Procamb,Solyc09g014280
715,2.17683693867669e-90,1.05188698,0.591,0.51,4.72417152431615e-86,Phloem_Procamb,Solyc11g011920
716,5.34838033001754e-16,1.048624217,0.364,0.332,1.16070549922041e-11,Phloem_Procamb,Solyc09g010380
717,1.55353718455619e-294,1.045123143,0.3,0.078,3.37148639792384e-290,Phloem_Procamb,Solyc03g117100
718,2.71671767828693e-37,1.040895734,0.683,0.713,5.8958207054183e-33,Phloem_Procamb,Solyc08g082610
719,1.62965545273966e-172,1.03935762,0.612,0.41,3.53667826353561e-168,Phloem_Procamb,Solyc01g096040
720,2.78758634616657e-204,1.034930844,0.709,0.6,6.0496198884507e-200,Phloem_Procamb,Solyc08g066110
721,0,1.034099516,0.331,0.063,0,Phloem_Procamb,Solyc10g008790
722,3.05810148299805e-141,1.022922846,0.602,0.489,6.63669183840237e-137,Phloem_Procamb,Solyc04g078620
723,3.76173291884143e-259,1.021951519,0.352,0.11,8.16371278046967e-255,Phloem_Procamb,Solyc03g114020
724,6.78279120195158e-172,1.021080534,0.629,0.47,1.47200134664753e-167,Phloem_Procamb,Solyc11g006090
725,1.98222007622443e-144,1.018515255,0.569,0.427,4.30181400942226e-140,Phloem_Procamb,Solyc01g009750
726,1.15980396617153e-32,1.018473401,0.348,0.277,2.51700656738545e-28,Phloem_Procamb,Solyc05g041910
727,1.73840181761805e-166,1.010866656,0.687,0.539,3.77267962459468e-162,Phloem_Procamb,Solyc01g104700
728,1.2807403243758e-145,1.009969724,0.336,0.155,2.77946265196037e-141,Phloem_Procamb,Solyc01g079980
729,2.21559335592521e-52,1.008275619,0.391,0.312,4.80828070102889e-48,Phloem_Procamb,Solyc03g005410
730,3.0026196330662e-25,1.007943115,0.692,0.732,6.51628512768027e-21,Phloem_Procamb,Solyc06g060230
731,1.69108387053597e-106,0.999069803,0.309,0.152,3.66999021583716e-102,Phloem_Procamb,Solyc06g035490
732,8.34877859673125e-93,0.993776793,0.482,0.32,1.81185193106262e-88,Phloem_Procamb,Solyc10g055200
733,2.24841025702667e-255,0.989481614,0.812,0.71,4.87949993979928e-251,Phloem_Procamb,Solyc01g080540
734,3.2143902031747e-199,0.988697395,0.79,0.679,6.97586961892973e-195,Phloem_Procamb,Solyc01g059930
735,2.67913745780269e-142,0.987956414,0.634,0.519,5.8142641109234e-138,Phloem_Procamb,Solyc01g160380
736,3.15097974159605e-105,0.987913196,0.448,0.285,6.83825623521175e-101,Phloem_Procamb,Solyc03g114000
737,1.51954049050183e-198,0.984424971,0.774,0.678,3.29770677248707e-194,Phloem_Procamb,Solyc08g081945
738,1.88714339025608e-83,0.982648211,0.623,0.545,4.09547858553376e-79,Phloem_Procamb,Solyc01g086960
739,0,0.980309782,0.304,0.042,0,Phloem_Procamb,Solyc11g069470
740,6.70335075007218e-31,0.971854308,0.437,0.395,1.45476117978066e-26,Phloem_Procamb,Solyc11g072550
741,9.47906098106049e-46,0.957691261,0.302,0.2,2.05714581410975e-41,Phloem_Procamb,Solyc10g081570
742,6.036396930909e-141,0.943175705,0.677,0.614,1.31001886194587e-136,Phloem_Procamb,Solyc11g010200
743,1.30098289624741e-98,0.938979257,0.607,0.514,2.82339308143612e-94,Phloem_Procamb,Solyc03g113620
744,7.4079425033333e-43,0.934344845,0.503,0.465,1.60767168207339e-38,Phloem_Procamb,Solyc07g049360
745,3.15970879159424e-268,0.930916136,0.344,0.108,6.85720001951783e-264,Phloem_Procamb,Solyc12g026430
746,2.42967528693632e-246,0.930741949,0.887,0.685,5.27288130770921e-242,Phloem_Procamb,Solyc12g056220
747,7.59619785670538e-92,0.92932762,0.455,0.325,1.6485268588622e-87,Phloem_Procamb,Solyc11g011160
748,8.50946807059371e-278,0.918486514,0.38,0.121,1.84672476068025e-273,Phloem_Procamb,Solyc05g053020
749,0.000365112,0.911281274,0.411,0.47,1,Phloem_Procamb,Solyc08g074680
750,2.64248793380882e-114,0.909979282,0.529,0.386,5.7347273139519e-110,Phloem_Procamb,Solyc01g058670
751,1.61124495055168e-52,0.907682625,0.575,0.548,3.49672379168726e-48,Phloem_Procamb,Solyc03g117870
752,2.0087466146704e-210,0.906217119,0.917,0.746,4.3593819031577e-206,Phloem_Procamb,Solyc11g069430
753,8.37718224647145e-139,0.90190584,0.469,0.297,1.81801609112923e-134,Phloem_Procamb,Solyc06g082930
754,5.07998382347656e-153,0.898931122,0.707,0.611,1.10245808937088e-148,Phloem_Procamb,Solyc02g080630
755,9.48067114495308e-166,0.885045535,0.326,0.14,2.05749525187772e-161,Phloem_Procamb,Solyc08g083310
756,1.2846713431357e-75,0.880097718,0.697,0.671,2.7879937488731e-71,Phloem_Procamb,Solyc04g074480
757,8.34605716649858e-75,0.872730364,0.472,0.377,1.81126132627352e-70,Phloem_Procamb,Solyc04g015830
758,2.8387265613832e-104,0.871675728,0.655,0.611,6.16060438351383e-100,Phloem_Procamb,Solyc06g082120
